Date,Price Đóng cửa,Dự đoán Đóng cửa,Price Mở cửa,Dự đoán Mở cửa,Price Cao nhất,Dự đoán Cao nhất,Price Thấp nhất,Dự đoán Thấp nhất
2020-03-23,9000.0,9030.199,9000.0,8975.2705,9000.0,9129.907,9000.0,9010.899
2020-03-24,8600.0,9003.288,8600.0,8949.48,8600.0,9100.321,8600.0,8982.055
2020-03-27,7500.0,8825.4,7500.0,8765.499,7500.0,8910.187,7500.0,8805.901
2020-03-30,7100.0,8213.213,7100.0,8126.826,7100.0,8260.552,7100.0,8206.132
2020-04-01,8100.0,7679.65,8100.0,7572.191,8100.0,7701.745,8100.0,7683.0303
2020-04-03,9300.0,7972.7144,7600.0,7884.9395,9300.0,8023.7754,7600.0,7965.1353
2020-04-07,8900.0,8644.716,8900.0,8594.372,8900.0,8743.886,8900.0,8615.071
2020-04-08,10200.0,9055.688,10200.0,9026.7295,10200.0,9170.804,10200.0,9013.061
2020-04-09,11600.0,9725.211,11600.0,9727.815,11600.0,9869.832,11600.0,9665.697
2020-04-15,13300.0,10713.18,13300.0,10760.623,13300.0,10903.332,13200.000000000002,10632.147
2020-04-16,13800.0,11964.554,14799.999999999998,12067.941,14799.999999999998,12212.19,12000.0,11859.489
2020-04-17,13300.0,12535.113,13000.0,12659.593,13300.0,12805.502,12900.0,12426.007
2020-04-21,12500.0,12271.592,14900.0,12380.961,14900.0,12519.683,12500.0,12177.3955
2020-04-22,15100.0,12388.795,13000.0,12493.954,15500.0,12653.277,13000.0,12302.322
2020-04-24,13000.0,13176.145,13000.0,13314.717,13000.0,13498.8,13000.0,13076.218
2020-04-27,14800.0,12707.653,14799.999999999998,12818.56,14799.999999999998,12994.747,14800.0,12623.646
2020-04-29,15100.0,13505.714,15100.000000000002,13645.858,15100.000000000002,13835.751,15100.0,13407.496
2020-05-04,12900.0,13963.396,17200.0,14115.632,17200.0,14304.81,12900.0,13859.058
2020-05-05,16100.0,13592.571,16900.0,13708.143,16900.0,13910.946,16100.0,13506.066
2020-05-07,14400.0,14590.323,14400.0,14742.401,14400.0,14971.984,14400.0,14488.126
2020-05-08,13000.0,13856.739,13000.0,13966.247,13000.0,14184.9375,13000.0,13773.475
2020-05-11,13000.0,12982.867,13000.0,13042.183,13000.0,13257.478,13000.0,12920.817
2020-05-12,13800.0,12922.116,12300.0,12969.758,13800.0,13194.91,12299.999999999998,12860.725
2020-05-15,15600.000000000002,13175.022,15600.0,13228.993,15600.0,13462.421,15600.000000000002,13104.496
2020-05-18,13500.0,14564.522,17700.0,14679.741,17700.0,14923.947,13399.999999999998,14461.875
2020-05-19,13100.0,14250.479,13300.0,14339.366,13500.0,14582.242,13100.0,14160.566
2020-05-20,12500.0,12961.063,13000.0,12986.012,13000.0,13218.062,12500.0,12905.266
2020-05-21,13800.0,12603.545,13800.0,12608.436,13800.0,12852.72,13800.0,12558.153
2020-05-26,13000.0,13376.303,13000.0,13416.849,13000.0,13676.174,13000.0,13310.086
2020-05-27,13000.0,13135.926,12800.0,13165.087,13000.0,13409.498,12800.0,13071.505
2020-05-29,13399.999999999998,12852.209,13399.999999999998,12868.225,13399.999999999998,13101.83,13399.999999999998,12792.077
2020-06-02,12500.0,13057.86,12500.0,13084.195,12500.0,13315.907,12500.0,12991.504
2020-06-05,13300.0,12645.099,13300.0,12652.937,13300.0,12871.508,13300.0,12586.986
2020-06-08,12100.000000000002,12905.6875,13500.0,12927.013,13500.0,13146.783,12100.000000000002,12841.185
2020-06-09,13300.0,12642.409,13300.0,12650.315,13300.0,12867.985,13300.0,12585.226
2020-06-10,12900.0,12845.699,12899.999999999998,12865.25,12899.999999999998,13086.109,12900.0,12784.339
2020-06-11,13100.0,12755.146,13100.0,12773.273,13100.0,12988.294,13100.0,12695.11
2020-06-18,12500.0,12811.213,12100.0,12834.677,12500.0,13046.743,12100.000000000002,12749.147
2020-06-19,12200.0,12446.442,12300.0,12455.592,12300.0,12659.289,12200.0,12391.642
2020-06-22,12500.0,12252.972,12500.0,12254.944,12500.0,12456.74,12500.0,12202.348
2020-06-23,12600.0,12359.3955,12500.0,12368.293,12600.0,12571.536,12500.0,12305.549
2020-06-25,12400.0,12428.582,12800.0,12442.805,12800.0,12643.735,12400.0,12372.09
2020-06-26,13399.999999999998,12389.75,14300.0,12403.34,14300.0,12601.824,13399.999999999998,12334.081
2020-06-30,14300.000000000002,12998.934,14300.0,13041.41,14300.0,13250.656,14300.000000000002,12930.254
2020-07-01,13900.0,13483.338,13900.000000000002,13551.235,13900.000000000002,13759.621,13900.0,13403.837
2020-07-02,13900.0,13335.557,13800.0,13398.867,13900.000000000002,13596.603,13800.0,13259.7295
2020-07-06,12500.0,13297.642,12500.0,13360.196,12500.0,13555.664,12500.0,13223.272
2020-07-07,13100.0,12640.422,13100.0,12671.555,13100.0,12858.891,13100.0,12581.433
2020-07-09,12700.0,12798.6,12800.0,12835.837,12899.999999999998,13031.971,12700.0,12736.288
2020-07-10,13800.0,12744.393,12700.000000000002,12777.32,13800.0,12974.4795,12700.0,12682.795
2020-07-13,13000.0,13028.355,12899.999999999998,13074.928,13000.0,13278.07,12800.0,12959.028
2020-07-15,13100.0,12853.782,13700.0,12892.216,13700.0,13089.886,13100.0,12788.293
2020-07-16,12500.0,12916.08,12500.0,12955.866,12500.0,13156.845,12500.0,12850.578
2020-07-17,13000.0,12486.027,12300.0,12505.113,13399.999999999998,12700.04,12200.0,12430.974
2020-07-21,12500.0,12543.763,12500.0,12565.965,12500.0,12768.569,12500.0,12487.199
2020-07-22,13300.0,12466.037,13300.0,12485.092,13300.0,12687.049,13300.0,12410.686
2020-07-23,12400.0,12832.433,12400.0,12869.111,12400.0,13074.716,12400.0,12768.012
2020-07-24,12400.0,12436.363,12400.0,12454.831,12400.0,12649.088,12400.0,12380.286
2020-07-28,12700.0,12248.5625,11000.0,12258.382,12700.000000000002,12450.755,11000.0,12196.848
2020-07-29,11000.0,12118.845,11000.0,12125.168,11000.0,12320.615,11000.0,12068.26
2020-07-30,12299.999999999998,11539.572,12300.0,11520.36,12300.0,11708.6875,12299.999999999998,11501.868
2020-07-31,11199.999999999998,11946.049,11200.0,11947.304,11200.0,12145.327,11199.999999999998,11898.262
2020-08-03,12200.0,11554.752,12200.0,11538.959,12200.0,11726.163,12200.0,11514.67
2020-08-04,13300.0,11820.55,13300.0,11818.732,13300.0,12009.701,13300.0,11773.544
2020-08-05,11700.0,12597.456,11700.0,12634.057,11700.0,12830.88,11700.0,12531.425
2020-08-06,12800.0,11923.583,12800.0,11930.517,12800.0,12106.477,12800.0,11872.367
2020-08-07,11900.000000000002,12185.562,11900.0,12206.178,11900.0,12388.035,11900.000000000002,12128.862
2020-08-10,12000.0,11943.712,12000.0,11954.265,12000.0,12131.066,12000.0,11892.369
2020-08-11,12000.0,11873.145,12000.0,11881.34,12000.0,12058.887,12000.0,11823.539
2020-08-12,12800.0,11889.53,12800.0,11899.352,12800.0,12078.239,12800.0,11839.306
2020-08-13,12500.0,12337.611,12000.0,12369.298,12500.0,12553.87,11900.000000000002,12276.661
2020-08-14,13200.000000000002,12201.059,12899.999999999998,12227.728,13200.000000000002,12406.355,12900.0,12142.681
2020-08-18,14200.0,12534.297,14000.0,12577.809,14200.0,12760.767,13500.0,12468.564
2020-08-19,13000.0,13200.184,14200.0,13275.777,14200.0,13465.547,13000.0,13119.714
2020-08-20,14100.0,12994.036,14200.0,13057.973,14200.0,13243.902,13100.0,12921.291
2020-08-21,12700.0,13115.129,12700.000000000002,13183.671,12700.000000000002,13377.499,12700.0,13042.123
2020-08-24,12000.0,12609.467,11100.0,12653.349,12000.0,12842.792,11100.0,12549.44
2020-08-25,12900.0,11943.653,13300.0,11955.356,13300.0,12144.319,12500.0,11898.997
2020-08-26,12500.0,12506.386,13399.999999999998,12542.172,13399.999999999998,12751.028,12500.0,12448.428
2020-08-31,13200.000000000002,12643.08,13200.000000000002,12681.877,13200.000000000002,12894.18,13200.000000000002,12582.074
2020-09-01,12800.0,12714.866,12800.0,12755.723,12800.0,12965.6,12800.0,12652.072
2020-09-03,12800.0,12517.876,12800.0,12548.574,12800.0,12751.869,12800.0,12459.205
2020-09-04,13100.0,12481.73,12700.000000000002,12509.87,13100.0,12711.663,12700.0,12423.523
2020-09-09,12700.0,12620.938,12700.000000000002,12655.423,12700.000000000002,12858.334,12700.0,12558.622
2020-09-10,12800.0,12540.52,13600.0,12570.808,13600.0,12769.195,12800.0,12479.668
2020-09-11,13200.000000000002,12690.022,13200.000000000002,12725.248,13200.000000000002,12927.988,13200.000000000002,12626.875
2020-09-14,13300.0,12785.424,11700.0,12824.859,13300.0,13026.96,11700.0,12720.529
2020-09-15,13900.0,12582.595,12899.999999999998,12614.561,14000.0,12814.305,12900.0,12521.134
2020-09-16,13800.0,13039.661,13600.0,13095.2295,13800.0,13303.313,13599.999999999998,12967.037
2020-09-18,13599.999999999998,13263.292,14900.0,13330.349,14900.0,13535.083,13599.999999999998,13185.83
2020-09-22,13000.0,13389.361,13900.000000000002,13459.222,13900.000000000002,13666.071,13000.0,13311.781
2020-09-23,13399.999999999998,12945.208,13000.0,12991.081,13399.999999999998,13195.639,13000.0,12880.666
2020-09-25,12299.999999999998,12840.246,12300.0,12880.095,12300.0,13089.871,12299.999999999998,12778.997
2020-09-28,13200.000000000002,12432.899,13200.000000000002,12452.146,13200.000000000002,12659.31,13200.000000000002,12380.398
2020-09-29,12400.0,12803.8125,12400.0,12839.114,12400.0,13054.155,12400.0,12741.558
2020-09-30,12800.0,12509.635,12500.0,12529.882,12800.0,12736.024,12500.0,12452.537
2020-10-01,12800.0,12486.06,12800.0,12504.661,12800.0,12709.958,12800.0,12428.617
2020-10-02,13399.999999999998,12578.5205,12899.999999999998,12601.329,13399.999999999998,12805.752,12700.0,12518.335
2020-10-16,13100.0,12803.729,13100.0,12838.035,13100.0,13043.32,13100.0,12737.601
2020-10-23,13100.0,12811.474,13100.0,12847.125,13100.0,13047.318,13100.0,12745.294
2020-11-02,13200.000000000002,12766.491,13100.0,12800.689,13300.0,12996.826,13100.0,12701.84
2020-11-06,13900.0,12817.936,13900.000000000002,12855.036,13900.000000000002,13050.801,13900.0,12752.53
2020-11-09,15799.999999999998,13262.039,15800.000000000002,13320.388,15800.000000000002,13520.231,15799.999999999998,13186.811
2020-11-11,14900.0,14498.376,13600.0,14615.577,14900.0,14824.598,13599.999999999998,14395.876
2020-11-17,14400.0,13912.221,14400.0,14004.307,14400.0,14194.28,14400.0,13822.591
2020-11-18,14200.0,13755.457,14200.0,13839.348,14200.0,14029.644,14200.0,13672.043
2020-11-19,13000.0,13756.816,13000.0,13837.81,13000.0,14032.495,13000.0,13674.798
2020-11-20,13200.000000000002,13134.8,13000.0,13182.524,13200.000000000002,13372.707,13000.0,13067.613
2020-11-24,13100.0,13025.943,13100.0,13064.642,13100.0,13262.062,13100.0,12961.903
2020-11-26,13300.0,13044.621,13300.0,13080.702,13300.0,13283.1,13300.0,12979.833
2020-11-27,14000.0,13113.365,14000.0,13150.168,14000.0,13354.461,14000.0,13046.57
2020-12-01,13200.000000000002,13477.416,13200.000000000002,13529.998,13200.000000000002,13737.751,13200.000000000002,13402.095
2020-12-02,13800.0,13096.006,13500.0,13130.203,13800.0,13328.277,13500.0,13029.142
2020-12-03,13900.0,13232.891,13700.0,13273.738,13900.000000000002,13475.802,13700.0,13163.232
2020-12-04,14300.000000000002,13434.41,14300.0,13485.412,14300.0,13689.648,14300.000000000002,13359.906
2020-12-07,14699.999999999998,13726.7,14700.0,13792.126,14700.0,13997.207,14699.999999999998,13645.665
2020-12-10,14699.999999999998,13992.373,14700.0,14070.8955,14700.0,14275.0,14699.999999999998,13905.691
2020-12-17,14300.000000000002,14038.758,14300.0,14119.67,14300.0,14320.532,14300.000000000002,13951.641
2020-12-18,13900.0,13845.121,14099.999999999998,13916.284,14099.999999999998,14113.965,13900.0,13763.166
2020-12-21,13900.0,13669.655,13900.000000000002,13730.63,13900.000000000002,13930.107,13900.0,13592.667
2020-12-28,14500.000000000002,13635.183,14500.0,13692.594,14500.0,13895.889,14500.000000000002,13559.367
2020-12-30,14000.0,13990.128,14500.0,14062.528,14500.0,14272.493,14000.0,13906.169
2020-12-31,14100.0,13863.075,14099.999999999998,13927.164,14099.999999999998,14135.844,14100.0,13782.296
2021-01-04,14100.0,13723.479,14099.999999999998,13779.841,14099.999999999998,13988.134,14100.0,13646.484
2021-01-06,13700.0,13742.018,13800.0,13798.247,13800.0,14008.781,13700.0,13664.725
2021-01-07,13500.0,13568.635,14099.999999999998,13615.616,14099.999999999998,13825.009,13500.0,13495.111
2021-01-08,13599.999999999998,13497.005,13700.0,13538.699,13700.0,13752.038,13599.999999999998,13425.747
2021-01-11,13599.999999999998,13427.929,13000.0,13465.885,13600.0,13680.75,13000.0,13358.248
2021-01-13,13800.0,13282.167,13700.0,13314.305,13800.0,13528.889,13700.0,13214.782
2021-01-14,13800.0,13464.076,13800.0,13505.877,13800.0,13723.098,13800.0,13391.817
2021-01-15,13800.0,13508.778,13800.0,13553.797,13800.0,13767.937,13800.0,13434.755
2021-01-18,14000.0,13465.832,14000.0,13509.827,14000.0,13719.988,14000.0,13392.46
2021-01-19,14500.000000000002,13564.227,13700.0,13613.706,14500.0,13823.195,13700.0,13488.504
2021-01-20,13599.999999999998,13738.6455,13700.0,13798.241,13800.0,14008.976,13599.999999999998,13658.127
2021-01-21,14600.0,13481.581,14600.000000000002,13529.888,14600.000000000002,13735.343,14600.0,13407.147
2021-01-22,13800.0,13913.319,13800.0,13982.269,13800.0,14194.021,13800.0,13829.641
2021-01-25,13900.0,13597.857,13800.0,13652.031,13900.000000000002,13855.835,13800.0,13521.1455
2021-01-27,13900.0,13513.107,13700.0,13562.911,13900.000000000002,13767.247,13100.0,13438.815
2021-01-28,13200.000000000002,13467.953,13399.999999999998,13515.143,13500.0,13722.886,13200.000000000002,13394.537
2021-01-29,13300.0,13242.541,13399.999999999998,13278.405,13399.999999999998,13486.222,13300.0,13174.723
2021-02-01,13399.999999999998,13167.917,13500.0,13199.759,13500.0,13409.649,13399.999999999998,13102.033
2021-02-02,13000.0,13209.683,13000.0,13243.284,13000.0,13455.065,13000.0,13142.516
2021-02-03,13100.0,12964.38,13200.000000000002,12986.771,13200.000000000002,13194.172,13100.0,12902.165
2021-02-09,13300.0,12945.612,13300.0,12967.523,13300.0,13175.868,13300.0,12883.477
2021-02-17,13800.0,13051.7,13800.0,13079.63,13900.000000000002,13288.595,13800.0,12986.392
2021-02-18,14200.0,13361.3125,14000.0,13405.253,14200.0,13615.637,14000.0,13288.281
2021-02-23,14000.0,13588.793,14200.0,13645.539,14200.0,13853.661,14000.0,13510.03
2021-02-24,14200.0,13582.742,14099.999999999998,13640.564,14200.0,13844.512,14000.0,13504.506
2021-02-25,14000.0,13617.291,14000.0,13677.9375,14000.0,13881.069,14000.0,13538.78
2021-03-01,14000.0,13594.558,14000.0,13654.656,14000.0,13856.781,14000.0,13516.993
2021-03-02,13900.0,13607.241,14000.0,13667.754,14000.0,13870.113,13900.0,13529.698
2021-03-04,13900.0,13588.809,14000.0,13647.574,14099.999999999998,13850.341,13800.0,13511.983
2021-03-08,14500.000000000002,13584.334,13800.0,13641.6875,14500.0,13846.234,13800.0,13507.996
2021-03-09,13900.0,13773.804,13900.000000000002,13840.189,13900.000000000002,14049.042,13900.0,13692.806
2021-03-10,14000.0,13637.074,14000.0,13696.615,14000.0,13902.166,13900.0,13559.316
2021-03-11,14000.0,13602.152,13900.000000000002,13659.068,14099.999999999998,13864.841,13900.0,13525.651
2021-03-15,14000.0,13623.03,13900.000000000002,13679.897,14000.0,13887.016,13900.0,13546.263
2021-03-16,14500.000000000002,13620.972,14099.999999999998,13676.862,14500.0,13884.134,14000.0,13544.289
2021-03-17,15500.0,13832.584,15000.0,13898.119,15500.0,14108.822,15000.0,13750.871
2021-03-19,14500.000000000002,14466.721,14500.0,14562.6045,14500.0,14779.468,14500.000000000002,14370.549
2021-03-22,14500.000000000002,14087.222,16500.0,14165.206,16500.0,14370.465,14500.000000000002,13999.895
