Date,Price,Open,High,Low,Vol.,Change %
18/05/2011,"11,580","11,761","11,761","11,217",4.98M,3.24%
19/05/2011,"11,362","11,507","11,507","11,289",1.42M,-1.88%
20/05/2011,"10,890","10,999","11,144","10,817",1.43M,-4.15%
23/05/2011,"10,382","10,890","10,890","10,345",831.62K,-4.66%
24/05/2011,"9,874","10,091","10,091","9,874",1.69M,-4.89%
25/05/2011,"9,402","9,402","9,438","9,402",1.33M,-4.78%
26/05/2011,"9,837","8,966","9,837","8,966",1.58M,4.63%
27/05/2011,"10,309","10,164","10,309","9,874",769.05K,4.80%
30/05/2011,"9,801","10,382","10,382","9,801",477.20K,-4.93%
31/05/2011,"10,164","9,619","10,164","9,474",694.86K,3.70%
01/06/2011,"10,672","10,164","10,672","9,982",1.36M,5.00%
02/06/2011,"11,071","10,708","11,144","10,708",1.57M,3.74%
03/06/2011,"10,563","11,253","11,253","10,563",1.49M,-4.59%
06/06/2011,"10,636","10,200","10,708","10,200",707.66K,0.69%
07/06/2011,"11,108","10,890","11,108","10,854",1.06M,4.44%
08/06/2011,"10,600","10,926","11,108","10,600",789.37K,-4.57%
09/06/2011,"10,636","10,600","10,817","10,600",317.39K,0.34%
10/06/2011,"10,672","10,672","10,890","10,636",495.70K,0.34%
13/06/2011,"10,636","10,672","10,672","10,563",380.77K,-0.34%
14/06/2011,"10,563","10,600","10,890","10,527",495.19K,-0.69%
15/06/2011,"10,273","10,345","10,527","10,273",627.92K,-2.75%
16/06/2011,"10,418","10,345","10,527","10,309",236.38K,1.41%
17/06/2011,"10,019","10,491","10,491","10,019",1.54M,-3.83%
20/06/2011,"10,091","10,019","10,237","10,019",231.88K,0.72%
21/06/2011,"10,491","10,128","10,527","10,128",616.56K,3.96%
22/06/2011,"10,491","10,527","10,600","10,382",407.62K,0.00%
23/06/2011,"10,200","10,345","10,418","10,200",343.66K,-2.77%
24/06/2011,"10,019","10,200","10,273","10,019",543.05K,-1.77%
27/06/2011,"10,200","10,237","10,237","10,055",402.61K,1.81%
28/06/2011,"10,128","10,091","10,237","10,091",163.63K,-0.71%
29/06/2011,"10,164","10,128","10,164","10,128",312.82K,0.36%
30/06/2011,"10,055","10,164","10,237","10,055",301.15K,-1.07%
01/07/2011,"10,128","10,128","10,200","10,019",217.61K,0.73%
04/07/2011,"10,091","10,237","10,237","10,019",249.34K,-0.37%
05/07/2011,"10,309","10,091","10,345","10,091",641.27K,2.16%
06/07/2011,"10,200","10,309","10,309","10,200",280.69K,-1.06%
07/07/2011,"10,200","10,309","10,309","10,164",303.25K,0.00%
08/07/2011,"10,128","10,200","10,200","10,128",443.99K,-0.71%
11/07/2011,"10,200","10,128","10,237","10,128",701.91K,0.71%
12/07/2011,"10,164","10,237","10,237","10,128",354.04K,-0.35%
13/07/2011,"10,164","10,164","10,273","10,164",520.13K,0.00%
14/07/2011,"10,672","10,200","10,672","10,200",1.14M,5.00%
15/07/2011,"10,382","10,672","10,745","10,382",994.80K,-2.72%
18/07/2011,"10,896","10,449","10,896","10,449",475.87K,4.95%
19/07/2011,"10,896","10,896","10,977","10,774",199.92K,0.00%
20/07/2011,"11,221","10,896","11,262","10,896",1.12M,2.98%
21/07/2011,"11,587","11,668","11,668","11,343",1.37M,3.26%
22/07/2011,"11,384","11,587","11,587","11,384",656.06K,-1.75%
25/07/2011,"11,384","11,221","11,384","11,221",428.27K,0.00%
26/07/2011,"11,140","11,302","11,384","11,140",363.19K,-2.14%
27/07/2011,"11,465","11,180","11,465","11,058",902.84K,2.92%
28/07/2011,"11,506","11,465","11,709","11,384",1.58M,0.36%
29/07/2011,"11,424","11,424","11,506","11,384",703.63K,-0.71%
01/08/2011,"11,343","11,424","11,546","11,343",694.73K,-0.71%
02/08/2011,"11,302","11,302","11,384","11,262",403.94K,-0.36%
03/08/2011,"10,977","11,302","11,302","10,896",741.39K,-2.88%
04/08/2011,"11,140","10,977","11,302","10,977",966.05K,1.48%
05/08/2011,"11,058","11,018","11,140","11,018",491.56K,-0.74%
08/08/2011,"10,936","11,018","11,058","10,936",503.17K,-1.10%
09/08/2011,"10,652","10,855","10,855","10,571",694.54K,-2.60%
10/08/2011,"10,733","10,814","10,896","10,733",621.95K,0.76%
11/08/2011,"10,814","10,652","10,814","10,652",290.51K,0.75%
12/08/2011,"10,936","10,814","10,936","10,814",283.76K,1.13%
15/08/2011,"10,896","10,936","10,936","10,855",145.01K,-0.37%
16/08/2011,"10,896","10,774","10,936","10,774",244.57K,0.00%
17/08/2011,"11,180","10,896","11,180","10,896",809.33K,2.61%
18/08/2011,"11,302","11,180","11,302","11,140",1.04M,1.09%
19/08/2011,"11,099","11,140","11,221","11,018",612.78K,-1.80%
22/08/2011,"11,099","11,180","11,221","11,099",772.63K,0.00%
23/08/2011,"10,977","10,977","11,058","10,977",393.40K,-1.10%
24/08/2011,"10,896","10,977","11,099","10,896",704.32K,-0.74%
25/08/2011,"10,977","10,896","11,018","10,896",241.92K,0.74%
26/08/2011,"10,936","10,977","11,018","10,936",471.75K,-0.37%
29/08/2011,"11,018","10,977","11,058","10,896",787.07K,0.75%
30/08/2011,"11,099","11,180","11,262","11,099",1.03M,0.74%
31/08/2011,"11,180","11,099","11,262","11,058",1.09M,0.73%
01/09/2011,"11,709","11,262","11,709","11,262",3.29M,4.73%
05/09/2011,"11,506","11,994","11,994","11,424",970.17K,-1.73%
06/09/2011,"11,424","11,384","11,506","11,343",640.45K,-0.71%
07/09/2011,"11,506","11,546","11,587","11,465",709.65K,0.72%
08/09/2011,"11,424","11,587","11,668","11,424",1.66M,-0.71%
09/09/2011,"11,384","11,384","11,424","11,343",760.38K,-0.35%
12/09/2011,"11,099","11,262","11,384","11,058",850.40K,-2.50%
13/09/2011,"11,221","11,140","11,384","11,140",704.82K,1.10%
14/09/2011,"10,977","11,140","11,302","10,977",1.01M,-2.17%
15/09/2011,"10,977","10,977","10,977","10,814",618.25K,0.00%
16/09/2011,"10,733","10,977","11,099","10,733",478.07K,-2.22%
19/09/2011,"11,140","10,814","11,140","10,814",368.03K,3.79%
20/09/2011,"10,855","11,058","11,058","10,855",567.57K,-2.56%
21/09/2011,"10,855","10,855","10,977","10,814",266.78K,0.00%
22/09/2011,"11,018","10,814","11,058","10,814",399.15K,1.50%
23/09/2011,"10,774","10,855","10,936","10,774",601.39K,-2.21%
26/09/2011,"10,733","10,814","10,814","10,693",507.27K,-0.38%
27/09/2011,"10,814","10,774","10,977","10,774",608.44K,0.75%
28/09/2011,"11,343","11,343","11,343","11,302",1.43M,4.89%
29/09/2011,"11,140","11,384","11,384","11,058",1.06M,-1.79%
30/09/2011,"11,099","11,058","11,180","11,018",368.96K,-0.37%
03/10/2011,"10,977","11,099","11,099","10,977",870.35K,-1.10%
04/10/2011,"10,855","10,896","10,977","10,774",571.83K,-1.11%
05/10/2011,"10,814","10,855","10,936","10,774",749.65K,-0.38%
06/10/2011,"10,855","10,814","10,896","10,774",789.68K,0.38%
07/10/2011,"10,774","10,855","10,896","10,774",503.92K,-0.75%
10/10/2011,"10,814","10,855","10,855","10,733",301.92K,0.37%
11/10/2011,"10,733","10,814","10,814","10,693",577.97K,-0.75%
12/10/2011,"10,652","10,733","10,733","10,652",615.87K,-0.75%
13/10/2011,"10,611","10,652","10,652","10,408",691.66K,-0.38%
14/10/2011,"10,693","10,611","10,774","10,611",673.06K,0.77%
17/10/2011,"10,652","10,693","10,693","10,611",306.18K,-0.38%
18/10/2011,"10,530","10,571","10,611","10,530",758.40K,-1.15%
19/10/2011,"10,449","10,530","10,530","10,408",530.57K,-0.77%
20/10/2011,"10,449","10,449","10,489","10,367",468.90K,0.00%
21/10/2011,"10,814","10,449","10,814","10,449",711.49K,3.49%
24/10/2011,"10,774","10,814","10,814","10,733",275.34K,-0.37%
25/10/2011,"10,693","10,814","10,814","10,693",325.10K,-0.75%
26/10/2011,"10,774","10,693","10,774","10,652",380.27K,0.76%
27/10/2011,"10,774","10,693","10,774","10,693",244.99K,0.00%
28/10/2011,"10,774","10,774","10,814","10,652",590.85K,0.00%
31/10/2011,"10,652","10,855","10,896","10,652",271.42K,-1.13%
01/11/2011,"10,611","10,693","10,693","10,571",231.46K,-0.38%
02/11/2011,"10,489","10,652","10,652","10,489",249.88K,-1.15%
03/11/2011,"10,367","10,489","10,530","10,327",434.77K,-1.16%
04/11/2011,"10,327","10,611","10,611","10,327",323.71K,-0.39%
07/11/2011,"10,042","10,205","10,327","10,042",322.98K,-2.76%
08/11/2011,"9,920","10,164","10,164","9,839",843.11K,-1.21%
09/11/2011,"9,676","9,920","9,920","9,554",646.95K,-2.46%
10/11/2011,"9,554","9,676","9,676","9,554",680.77K,-1.26%
11/11/2011,"9,473","9,473","9,676","9,270",334.71K,-0.85%
14/11/2011,"9,351","9,392","9,392","9,188",629.56K,-1.29%
15/11/2011,"9,351","9,432","9,432","9,229",1.26M,0.00%
16/11/2011,"9,717","9,351","9,717","9,351",702.84K,3.91%
17/11/2011,"9,879","9,920","9,920","9,757",772.33K,1.67%
18/11/2011,"9,839","9,920","9,920","9,676",772.57K,-0.40%
21/11/2011,"9,595","9,717","9,839","9,595",397.74K,-2.48%
22/11/2011,"9,676","9,676","9,717","9,595",435.34K,0.84%
23/11/2011,"9,717","9,676","9,757","9,595",451.74K,0.42%
24/11/2011,"9,717","9,757","9,839","9,717",506.88K,0.00%
25/11/2011,"9,595","9,717","9,717","9,595",241.54K,-1.26%
28/11/2011,"9,432","9,554","9,757","9,432",427.99K,-1.70%
29/11/2011,"9,229","9,432","9,554","9,188",800.22K,-2.15%
30/11/2011,"9,026","9,270","9,351","9,026",567.00K,-2.20%
01/12/2011,"9,026","9,148","9,188","8,944",651.37K,0.00%
02/12/2011,"9,148","9,066","9,148","8,985",678.09K,1.35%
05/12/2011,"9,229","9,148","9,270","9,148",645.72K,0.89%
06/12/2011,"9,026","9,188","9,229","9,026",802.36K,-2.20%
07/12/2011,"8,944","9,066","9,066","8,944",286.51K,-0.91%
08/12/2011,"8,700","8,944","8,985","8,700",996.50K,-2.73%
09/12/2011,"8,578","8,741","8,741","8,538",500.42K,-1.40%
12/12/2011,"8,375","8,497","8,578","8,334",689.34K,-2.37%
13/12/2011,"8,375","8,375","8,416","8,294",649.90K,0.00%
14/12/2011,"8,213","8,334","8,375","8,213",678.69K,-1.93%
15/12/2011,"8,131","8,213","8,213","8,050",1.31M,-1.00%
16/12/2011,"8,538","8,172","8,538","8,172",1.23M,5.01%
19/12/2011,"8,944","8,538","8,944","8,538",1.73M,4.76%
20/12/2011,"8,660","8,944","8,985","8,660",492.81K,-3.18%
21/12/2011,"8,822","8,660","8,863","8,660",404.87K,1.87%
22/12/2011,"8,416","8,822","8,822","8,416",865.04K,-4.60%
23/12/2011,"8,294","8,131","8,334","8,091",829.00K,-1.45%
26/12/2011,"8,009","8,294","8,334","8,009",679.88K,-3.44%
27/12/2011,"7,887","8,009","8,050","7,887",849.53K,-1.52%
28/12/2011,"8,253","7,887","8,253","7,887",455.75K,4.64%
29/12/2011,"8,538","8,375","8,538","8,131",676.35K,3.45%
30/12/2011,"8,863","8,538","8,863","8,334",967.95K,3.81%
03/01/2012,"8,456","8,782","8,782","8,456",408.98K,-4.59%
04/01/2012,"8,253","8,294","8,294","8,172",351.47K,-2.40%
05/01/2012,"8,213","8,131","8,294","8,131",327.28K,-0.48%
06/01/2012,"8,050","8,213","8,213","8,009",590.61K,-1.98%
09/01/2012,"8,294","8,050","8,334","8,050",728.98K,3.03%
10/01/2012,"8,375","8,213","8,416","8,213",831.70K,0.98%
11/01/2012,"8,375","8,538","8,578","8,375",1.16M,0.00%
12/01/2012,"8,538","8,416","8,700","8,416",1.43M,1.95%
13/01/2012,"8,578","8,538","8,660","8,538",938.81K,0.47%
16/01/2012,"8,741","8,660","8,944","8,619",1.02M,1.90%
17/01/2012,"8,700","8,782","8,822","8,700",870.63K,-0.47%
18/01/2012,"8,822","8,741","8,822","8,700",408.28K,1.40%
19/01/2012,"9,229","8,822","9,229","8,822",961.04K,4.61%
20/01/2012,"9,392","9,351","9,473","9,229",1.35M,1.77%
30/01/2012,"9,839","9,351","9,839","9,351",1.59M,4.76%
31/01/2012,"9,920","10,042","10,164","9,879",1.56M,0.82%
01/02/2012,"9,676","9,920","9,920","9,513",1.86M,-2.46%
02/02/2012,"10,123","9,961","10,123","9,839",1.63M,4.62%
03/02/2012,"9,961","10,164","10,571","9,961",1.24M,-1.60%
06/02/2012,"9,879","9,961","9,961","9,798",801.61K,-0.82%
07/02/2012,"9,961","9,961","10,083","9,757",994.66K,0.83%
08/02/2012,"10,367","9,961","10,367","9,961",1.59M,4.08%
09/02/2012,"10,245","10,327","10,571","10,205",813.41K,-1.18%
10/02/2012,"10,001","10,164","10,245","10,001",1.83M,-2.38%
13/02/2012,"9,839","9,798","10,164","9,757",1.33M,-1.62%
14/02/2012,"10,245","9,839","10,245","9,839",882.17K,4.13%
15/02/2012,"10,164","10,327","10,408","10,164",1.05M,-0.79%
16/02/2012,"10,164","10,001","10,327","10,001",922.39K,0.00%
17/02/2012,"10,367","10,245","10,449","10,245",1.03M,2.00%
20/02/2012,"10,855","10,530","10,855","10,530",1.26M,4.71%
21/02/2012,"10,936","11,343","11,343","10,896",1.79M,0.75%
22/02/2012,"11,424","11,099","11,424","10,977",2.06M,4.46%
23/02/2012,"11,587","11,384","11,587","11,262",2.09M,1.43%
24/02/2012,"11,926","11,884","12,139","11,672",1.57M,2.93%
27/02/2012,"12,011","11,884","12,054","11,757",1.31M,0.71%
28/02/2012,"11,672","11,926","11,926","11,672",2.36M,-2.82%
29/02/2012,"11,545","11,502","11,757","11,460",1.74M,-1.09%
01/03/2012,"12,054","11,545","12,054","11,502",1.82M,4.41%
02/03/2012,"12,308","12,054","12,478","12,054",1.50M,2.11%
05/03/2012,"12,903","12,521","12,903","12,521",3.22M,4.83%
06/03/2012,"12,266","13,454","13,454","12,266",2.32M,-4.94%
07/03/2012,"12,266","12,096","12,266","11,884",1.99M,0.00%
08/03/2012,"11,672","11,969","12,308","11,672",2.00M,-4.84%
09/03/2012,"11,842","11,672","11,884","11,417",1.92M,1.46%
12/03/2012,"11,375","11,587","11,672","11,375",1.05M,-3.94%
13/03/2012,"11,587","11,629","11,629","11,417",725.62K,1.86%
14/03/2012,"11,757","11,799","11,799","11,587",1.45M,1.47%
15/03/2012,"12,011","11,799","12,054","11,587",1.69M,2.16%
16/03/2012,"11,460","12,096","12,096","11,460",2.32M,-4.59%
19/03/2012,"12,011","11,587","12,011","11,587",2.55M,4.81%
20/03/2012,"12,606","12,054","12,606","12,054",3.60M,4.95%
21/03/2012,"12,648","12,606","12,945","12,606",2.15M,0.33%
22/03/2012,"12,733","12,648","12,945","12,606",2.80M,0.67%
23/03/2012,"12,563","12,733","12,860","12,563",2.03M,-1.34%
26/03/2012,"12,521","12,563","12,648","12,436",1.50M,-0.33%
27/03/2012,"12,096","12,521","12,521","12,096",1.29M,-3.39%
28/03/2012,"12,308","12,096","12,308","11,926",1.42M,1.75%
29/03/2012,"12,181","12,478","12,606","12,181",1.14M,-1.03%
30/03/2012,"12,308","12,266","12,308","12,096",1.21M,1.04%
03/04/2012,"12,351","12,224","12,478","12,224",635.68K,0.35%
04/04/2012,"12,266","12,436","12,478","12,266",643.07K,-0.69%
05/04/2012,"12,266","12,224","12,351","12,224",458.04K,0.00%
06/04/2012,"12,224","12,266","12,393","12,224",513.93K,-0.34%
09/04/2012,"12,224","12,308","12,308","12,139",907.99K,0.00%
10/04/2012,"12,393","12,224","12,478","12,224",1.02M,1.38%
11/04/2012,"12,563","12,436","12,563","12,351",1.56M,1.37%
12/04/2012,"13,072","12,690","13,157","12,648",2.98M,4.05%
13/04/2012,"13,242","13,115","13,327","12,945",1.79M,1.30%
16/04/2012,"13,836","13,327","13,879","13,242",1.55M,4.49%
17/04/2012,"14,516","13,879","14,516","13,836",2.26M,4.91%
18/04/2012,"14,346","14,388","14,855","14,091",2.44M,-1.17%
19/04/2012,"14,218","14,346","14,473","14,091",2.07M,-0.89%
20/04/2012,"13,964","14,346","14,346","13,879",1.12M,-1.79%
23/04/2012,"13,921","13,921","14,091","13,879",801.33K,-0.31%
24/04/2012,"13,836","13,964","13,964","13,709",1.28M,-0.61%
25/04/2012,"13,836","14,049","14,049","13,752",1.11M,0.00%
26/04/2012,"13,794","13,964","13,964","13,794",1.01M,-0.30%
27/04/2012,"14,006","14,006","14,176","13,836",1.16M,1.54%
02/05/2012,"14,006","14,091","14,091","13,836",659.85K,0.00%
03/05/2012,"13,921","14,006","14,006","13,752",535.34K,-0.61%
04/05/2012,"14,049","13,836","14,346","13,836",1.17M,0.92%
07/05/2012,"14,303","14,303","14,388","14,134",1.26M,1.81%
08/05/2012,"14,303","14,388","14,600","14,303",1.59M,0.00%
09/05/2012,"14,516","14,261","14,685","14,261",2.01M,1.49%
10/05/2012,"14,982","14,770","15,237","14,685",2.91M,3.21%
11/05/2012,"15,407","15,067","15,704","14,982",3.10M,2.84%
14/05/2012,"15,704","15,492","16,171","15,492",3.09M,1.93%
15/05/2012,"14,940","15,704","15,789","14,940",2.99M,-4.87%
16/05/2012,"14,431","14,982","15,025","14,303",2.08M,-3.41%
17/05/2012,"13,794","14,431","14,685","13,794",3.14M,-4.41%
18/05/2012,"13,582","13,624","13,836","13,115",2.30M,-1.54%
21/05/2012,"13,921","13,794","14,091","13,497",942.56K,2.50%
22/05/2012,"13,582","13,794","13,879","13,454",863.97K,-2.44%
23/05/2012,"12,903","13,370","13,454","12,903",1.67M,-5.00%
24/05/2012,"12,393","12,775","12,903","12,308",2.47M,-3.95%
25/05/2012,"12,988","12,860","12,988","12,606",1.36M,4.80%
28/05/2012,"12,988","13,115","13,370","12,903",795.01K,0.00%
29/05/2012,"12,606","12,988","12,988","12,521",1.60M,-2.94%
30/05/2012,"12,775","12,436","13,115","12,436",850.76K,1.34%
31/05/2012,"12,521","12,818","12,818","12,521",794.85K,-1.99%
01/06/2012,"12,563","12,606","12,690","12,521",399.57K,0.34%
04/06/2012,"11,969","12,351","12,521","11,969",2.12M,-4.73%
05/06/2012,"12,181","11,969","12,181","11,842",1.33M,1.77%
06/06/2012,"12,478","12,224","12,563","12,139",697.31K,2.44%
07/06/2012,"12,775","12,818","13,030","12,648",1.13M,2.38%
08/06/2012,"12,775","12,903","13,030","12,690",1.78M,0.00%
11/06/2012,"12,563","12,690","12,775","12,308",2.32M,-1.66%
12/06/2012,"12,478","12,733","12,733","12,478",1.15M,-0.68%
13/06/2012,"12,563","12,606","12,648","12,436",492.39K,0.68%
14/06/2012,"12,393","12,393","12,563","12,393",653.49K,-1.35%
15/06/2012,"12,690","12,606","12,945","12,393",2.94M,2.40%
18/06/2012,"12,860","12,945","12,945","12,690",982.29K,1.34%
19/06/2012,"12,478","12,860","12,860","12,478",778.07K,-2.97%
20/06/2012,"12,648","12,563","12,733","12,436",283.68K,1.36%
21/06/2012,"12,690","12,860","12,860","12,648",1.12M,0.33%
22/06/2012,"12,563","12,733","12,733","12,563",834.99K,-1.00%
25/06/2012,"12,478","12,478","12,690","12,393",693.78K,-0.68%
26/06/2012,"12,224","12,478","12,478","12,224",992.52K,-2.04%
27/06/2012,"12,224","12,393","12,393","12,224",496.83K,0.00%
28/06/2012,"12,393","12,393","12,436","12,224",1.11M,1.38%
29/06/2012,"12,521","12,690","12,690","12,436",1.41M,1.03%
02/07/2012,"12,436","12,393","12,690","12,351",849.51K,-0.68%
03/07/2012,"11,926","12,308","12,393","11,926",1.02M,-4.10%
04/07/2012,"11,926","11,969","12,096","11,884",411.69K,0.00%
05/07/2012,"12,139","12,054","12,139","11,884",516.15K,1.79%
06/07/2012,"12,096","12,139","12,224","11,969",291.46K,-0.35%
09/07/2012,"11,884","11,969","12,096","11,884",478.15K,-1.75%
10/07/2012,"11,799","11,884","12,011","11,799",831.05K,-0.72%
11/07/2012,"11,884","11,884","11,884","11,799",257.92K,0.72%
12/07/2012,"11,884","12,011","12,011","11,884",385.66K,0.00%
13/07/2012,"12,139","11,884","12,266","11,884",1.03M,2.15%
16/07/2012,"12,011","12,224","12,266","12,011",246.04K,-1.05%
17/07/2012,"12,011","11,926","12,308","11,926",608.16K,0.00%
18/07/2012,"12,054","12,011","12,181","12,011",667.00K,0.36%
19/07/2012,"12,478","12,054","12,478","12,011",1.08M,3.52%
20/07/2012,"12,181","12,606","12,606","12,181",1.18M,-2.38%
23/07/2012,"12,181","12,011","12,224","11,969",567.28K,0.00%
24/07/2012,"11,969","11,969","12,181","11,969",242.20K,-1.74%
25/07/2012,"11,969","12,011","12,054","11,926",332.27K,0.00%
26/07/2012,"11,969","11,969","12,096","11,926",332.77K,0.00%
27/07/2012,"11,969","12,096","12,096","11,884",298.14K,0.00%
30/07/2012,"11,842","11,714","11,969","11,714",250.14K,-1.06%
31/07/2012,"11,842","12,096","12,096","11,842",748.28K,0.00%
01/08/2012,"11,672","11,757","11,799","11,629",568.98K,-1.44%
02/08/2012,"11,672","11,672","11,842","11,629",229.97K,0.00%
03/08/2012,"11,672","11,672","11,757","11,629",287.14K,0.00%
06/08/2012,"11,714","11,629","11,884","11,629",428.71K,0.36%
07/08/2012,"11,799","11,714","11,884","11,714",426.69K,0.73%
08/08/2012,"11,842","11,799","11,884","11,799",340.08K,0.36%
09/08/2012,"11,969","11,842","11,969","11,842",596.48K,1.07%
10/08/2012,"11,799","11,884","11,926","11,799",319.81K,-1.42%
13/08/2012,"11,757","11,799","11,884","11,757",211.23K,-0.36%
14/08/2012,"11,926","11,884","12,054","11,842",834.12K,1.44%
15/08/2012,"11,842","11,842","12,011","11,799",573.16K,-0.70%
16/08/2012,"11,799","11,926","11,926","11,799",250.56K,-0.36%
17/08/2012,"11,884","11,884","11,926","11,842",357.29K,0.72%
20/08/2012,"12,054","11,842","12,181","11,842",612.40K,1.43%
21/08/2012,"11,460","11,884","11,884","11,460",1.90M,-4.93%
22/08/2012,"11,205","11,078","11,417","10,950",2.29M,-2.23%
23/08/2012,"10,653","10,823","10,865","10,653",1.30M,-4.93%
24/08/2012,"11,078","10,144","11,163","10,144",2.35M,3.99%
27/08/2012,"10,526","10,653","10,696","10,526",1.07M,-4.98%
28/08/2012,"10,611","10,611","10,823","10,314",585.48K,0.81%
29/08/2012,"10,823","10,483","10,950","10,483",1.04M,2.00%
30/08/2012,"10,865","10,865","10,908","10,781",710.26K,0.39%
31/08/2012,"10,526","10,908","10,908","10,526",1.01M,-3.12%
04/09/2012,"10,696","10,526","10,865","10,526",631.74K,1.62%
05/09/2012,"10,696","10,696","10,823","10,568",559.89K,0.00%
06/09/2012,"10,696","10,696","10,696","10,611",468.60K,0.00%
07/09/2012,"10,781","10,738","10,781","10,653",991.03K,0.79%
10/09/2012,"10,271","10,611","10,653","10,271",1.64M,-4.73%
11/09/2012,"10,186","10,186","10,483","10,144",700.46K,-0.83%
12/09/2012,"10,271","10,186","10,399","10,186",291.50K,0.83%
13/09/2012,"10,611","10,271","10,611","10,186",625.93K,3.31%
14/09/2012,"11,078","10,823","11,120","10,696",2.09M,4.40%
17/09/2012,"11,502","11,078","11,629","10,950",2.60M,3.83%
18/09/2012,"10,950","11,460","11,460","10,950",1.19M,-4.80%
19/09/2012,"10,865","10,823","10,993","10,568",1.47M,-0.78%
20/09/2012,"10,526","10,781","10,781","10,356",1.19M,-3.12%
21/09/2012,"10,823","10,611","10,823","10,526",2.53M,2.82%
24/09/2012,"10,526","10,738","10,781","10,526",298.83K,-2.74%
25/09/2012,"10,568","10,611","10,738","10,526",622.92K,0.40%
26/09/2012,"10,653","10,526","10,696","10,526",732.65K,0.80%
27/09/2012,"10,653","10,908","10,908","10,611",937.92K,0.00%
28/09/2012,"10,441","10,611","10,653","10,441",685.86K,-1.99%
01/10/2012,"10,144","10,441","10,483","10,144",528.51K,-2.84%
02/10/2012,"10,101","10,144","10,229","10,101",463.77K,-0.42%
03/10/2012,"10,186","10,144","10,271","10,144",786.61K,0.84%
04/10/2012,"10,229","10,186","10,314","10,186",429.44K,0.42%
05/10/2012,"10,399","10,229","10,483","10,229",338.00K,1.66%
08/10/2012,"10,568","10,399","10,568","10,399",204.44K,1.63%
09/10/2012,"10,526","10,568","10,568","10,483",519.95K,-0.40%
10/10/2012,"10,483","10,526","10,526","10,356",333.34K,-0.41%
11/10/2012,"10,483","10,526","10,611","10,441",598.50K,0.00%
12/10/2012,"10,356","10,483","10,483","10,314",597.13K,-1.21%
15/10/2012,"10,186","10,314","10,356","10,144",398.50K,-1.64%
16/10/2012,"10,356","10,186","10,441","10,186",1.21M,1.67%
17/10/2012,"10,186","10,356","10,399","10,186",572.92K,-1.64%
18/10/2012,"10,229","10,186","10,271","10,144",541.07K,0.42%
19/10/2012,"10,144","10,186","10,271","9,974",629.60K,-0.83%
22/10/2012,"10,229","10,229","10,229","10,101",279.34K,0.84%
23/10/2012,"10,229","10,314","10,356","10,229",338.45K,0.00%
24/10/2012,"10,229","10,144","10,271","10,144",183.60K,0.00%
25/10/2012,"10,144","10,229","10,229","10,101",350.97K,-0.83%
26/10/2012,"10,144","10,229","10,229","10,101",76.43K,0.00%
29/10/2012,"10,101","10,059","10,144","10,017",279.16K,-0.42%
30/10/2012,"10,017","10,101","10,101","10,017",383.62K,-0.83%
31/10/2012,"9,889","9,889","10,017","9,847",404.28K,-1.28%
01/11/2012,"9,804","9,804","9,889","9,762",389.88K,-0.86%
02/11/2012,"9,337","9,550","9,592","9,337",944.14K,-4.76%
05/11/2012,"9,083","9,168","9,507","9,083",441.36K,-2.72%
06/11/2012,"8,913","9,040","9,168","8,913",580.75K,-1.87%
07/11/2012,"9,337","8,913","9,337","8,913",445.70K,4.76%
08/11/2012,"9,804","9,380","9,804","9,380",1.35M,5.00%
09/11/2012,"9,974","9,804","9,974","9,762",761.67K,1.73%
12/11/2012,"9,932","9,847","9,974","9,804",216.05K,-0.42%
13/11/2012,"9,762","9,974","10,059","9,719",379.16K,-1.71%
14/11/2012,"10,017","9,762","10,144","9,762",716.37K,2.61%
15/11/2012,"10,271","10,271","10,271","10,144",1.21M,2.54%
16/11/2012,"10,101","10,314","10,314","10,101",224.13K,-1.66%
19/11/2012,"9,974","10,101","10,144","9,974",370.94K,-1.26%
20/11/2012,"9,932","9,974","10,017","9,889",107.05K,-0.42%
21/11/2012,"9,932","9,847","9,932","9,804",176.90K,0.00%
22/11/2012,"9,889","10,017","10,017","9,889",222.19K,-0.43%
23/11/2012,"9,804","9,889","9,974","9,804",72.29K,-0.86%
26/11/2012,"9,677","9,762","9,804","9,677",107.59K,-1.30%
27/11/2012,"9,677","9,762","9,762","9,677",89.90K,0.00%
28/11/2012,"9,719","9,635","9,719","9,635",55.59K,0.43%
29/11/2012,"9,932","10,017","10,017","9,804",554.56K,2.19%
30/11/2012,"9,889","10,186","10,186","9,889",836.04K,-0.43%
03/12/2012,"9,889","9,847","10,059","9,847",291.01K,0.00%
04/12/2012,"10,144","9,974","10,186","9,974",587.15K,2.58%
05/12/2012,"10,526","10,229","10,611","10,186",1.22M,3.77%
06/12/2012,"10,696","10,568","10,781","10,526",885.86K,1.62%
07/12/2012,"10,483","10,738","10,738","10,483",323.56K,-1.99%
10/12/2012,"10,483","10,441","10,568","10,399",180.43K,0.00%
11/12/2012,"10,696","10,356","10,696","10,356",738.45K,2.03%
12/12/2012,"10,781","10,611","10,865","10,611",840.85K,0.79%
13/12/2012,"10,781","10,823","10,823","10,653",425.34K,0.00%
14/12/2012,"10,611","10,781","10,993","10,611",609.33K,-1.58%
17/12/2012,"11,120","10,696","11,120","10,696",1.61M,4.80%
18/12/2012,"11,375","11,460","11,502","11,375",1.35M,2.29%
19/12/2012,"11,290","11,247","11,375","11,247",1.02M,-0.75%
